3700000	10694.20771	71373.62117	3.37E+34
3800000	10684.06288	71072.72566	3.33E+34
3900000	10673.91805	70771.83016	3.30E+34
4000000	10663.77321	70470.93465	3.26E+34
4100000	10653.62838	70170.03915	3.23E+34
4200000	10643.48355	69869.14364	3.20E+34
4300000	10633.33872	69568.24814	3.16E+34
4400000	10623.19389	69267.35263	3.13E+34
4500000	10613.04905	68966.45713	3.09E+34
4600000	10602.90422	68665.56162	3.06E+34
4700000	10592.75939	68364.66612	3.03E+34
4800000	10582.61456	68063.77061	2.99E+34
4900000	10572.46972	67762.87511	2.96E+34
5000000	10562.32489	67461.9796	2.92E+34
5100000	10552.18006	67161.0841	2.89E+34
5200000	10542.03523	66860.18859	2.85E+34
5300000	10531.89039	66559.29309	2.82E+34
5400000	10521.74556	66258.39758	2.79E+34
5500000	10511.60073	65957.50208	2.75E+34
5600000	10501.4559	65656.60658	2.72E+34
5700000	10491.31106	65355.71107	2.68E+34
5800000	10481.16623	65054.81557	2.65E+34
5900000	10471.0214	64753.92006	2.62E+34
6000000	10460.87657	64453.02456	2.58E+34
6100000	10450.73173	64152.12905	2.55E+34
6200000	10440.5869	63851.23355	2.51E+34
6300000	10430.44207	63550.33804	2.48E+34
6400000	10420.29724	63249.44254	2.44E+34
6500000	10410.1524	62948.54703	2.41E+34
6600000	10400.00757	62647.65153	2.38E+34
6700000	10389.86274	62346.75602	2.34E+34
6800000	10379.71791	62045.86052	2.31E+34
6900000	10369.57307	61744.96501	2.27E+34
7000000	10359.42824	61444.06951	2.24E+34
7100000	10349.28341	61143.174	2.21E+34
7200000	10339.13858	60842.2785	2.17E+34
7300000	10328.99374	60541.38299	2.14E+34
7400000	10318.84891	60240.48749	2.10E+34
7500000	10308.70408	59939.59198	2.07E+34
7600000	10298.55925	59638.69648	2.03E+34
7700000	10288.41441	59337.80097	2.00E+34
7800000	10278.26958	59036.90547	1.97E+34
7900000	10268.12475	58736.00996	1.93E+34
8000000	10257.97992	58435.11446	1.90E+34
8100000	10247.83508	58134.21895	1.86E+34
8200000	10237.69025	57833.32345	1.83E+34
8300000	10227.54542	57532.42794	1.80E+34
8400000	10217.40059	57231.53244	1.76E+34
8500000	10207.25575	56930.63693	1.73E+34
8600000	10197.11092	56629.74143	1.69E+34
8700000	10186.96609	56328.84593	1.66E+34
8800000	10176.82126	56027.95042	1.62E+34
8900000	10166.67642	55727.05492	1.59E+34
9000000	10156.53159	55426.15941	1.56E+34
9100000	10146.38676	55125.26391	1.52E+34
9200000	10136.24193	54824.3684	1.49E+34
9300000	10126.09709	54523.4729	1.45E+34
9400000	10115.95226	54222.57739	1.42E+34
9500000	10105.80743	53921.68189	1.39E+34
9600000	10095.6626	53620.78638	1.35E+34
9700000	10085.51776	53319.89088	1.32E+34
9800000	10075.37293	53018.99537	1.28E+34
9900000	10065.2281	52718.09987	1.25E+34
10000000	10055.08327	52417.20436	1.21E+34
10100000	10044.93843	52116.30886	1.18E+34
10200000	10034.7936	51815.41335	1.15E+34
10300000	10024.64877	51514.51785	1.11E+34
10400000	10014.50394	51213.62234	1.08E+34
10500000	10004.3591	50912.72684	1.04E+34
10600000	9994.214272	50611.83133	1.01E+34
10700000	9984.06944	50310.93583	9.76E+33
10800000	9973.924607	50010.04032	9.42E+33
10900000	9963.779775	49709.14482	9.08E+33
11000000	9953.634942	49408.24931	8.73E+33
